draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1963,1,1,NYK,Art,Heyman,HeymaAr01,Duke,N
1963,1,2,bal,Rod,Thorn,ThornRo01,West Virginia,N
1963,1,3,SFW,Nate,Thurmond,ThurmNa01,Bowling Green,N
1963,1,4,Det,Ed,Miles,MilesEd01,Seattle,N
1963,1,5,Cin,Tom,Thacker,ThackTo01,Cincinnati,N
1963,1,6,StL,Gerry,Ward,WardGe01 ,Boston College,N
1963,1,7,Syr,Tom,Hoover,HooveTo01,Villanova,N
1963,1,8,LAL,Roger,Strickland,StricRo01,Jacksonville,N
1963,1,9,Bos,Bill,Green,N/A,Colorado State,N
1963,2,1,NYK,Jerry,Harkness,HarknJe01,Loyola (IL),N
1963,2,2,bal,Gus,Johnson,JohnsGu01,Idaho,N
1963,2,3,SFW,Gary,Hill,HillGa01 ,Oklahoma City,N
1963,2,4,Det,Jerry,Smith,N/A,Furman,N
1963,2,5,LAL,Jim,King,KingJi01 ,Tulsa,N
1963,2,6,StL,Leland,Mitchell,MitchLe01,Mississippi State,N
1963,2,7,Syr,Hershell,West,N/A,Grambling,N
1963,2,8,LAL,Mel,Gibson,GibsoMe01,Western Carolina,N
1963,2,9,StL,Ken,Saylors,N/A,Arkansas Tech,N
1963,3,1,NYK,Bill,OConnor,N/A,Canisius,N
1963,3,2,bal,Tom,Bolyard,N/A,Indiana,N
1963,3,3,SFW,Steve,Gray,N/A,St. Mary's (CA),N
1963,3,4,Det,Mike,McCoy,N/A,Miami (FL),N
1963,3,5,Cin,Jimmy,Rayl,RaylJi01 ,Indiana,N
1963,3,6,StL,Bill,Burwell,N/A,Illinois,N
1963,3,7,Syr,Jerry,Greenspan,GreenJe01,Maryland,N
1963,3,8,LAL,Lyle,Harger,N/A,Houston,N
1963,3,9,Bos,Chuck,Kriston,N/A,Valparaiso,N
1963,4,1,NYK,Nate,Cloud,N/A,Delaware,N
1963,4,2,bal,Nolen,Ellison,N/A,Kansas,N
1963,4,3,SFW,Dave,Downey,N/A,Illinois,N
1963,4,4,Det,Dave,Erickson,N/A,Marquette,N
1963,4,5,Cin,Ken,Charlton,N/A,Colorado,N
1963,4,6,StL,Waite,Bellamy,N/A,Florida A&M,N
1963,4,7,Syr,Ray,Flynn,N/A,Providence,N
1963,4,8,LAL,Layton,Johns,N/A,Auburn,N
1963,4,9,Bos,Connie,McGuire,N/A,SE Oklahoma,N
1963,5,1,NYK,Joe,McDermott,N/A,Belmont Abbey,N
1963,5,2,bal,Ron,Glaser,N/A,Marquette,N
1963,5,3,SFW,Don,Turner,N/A,SW Kansas,N
1963,5,4,Det,Bill,Small,N/A,Illinois,N
1963,5,5,Cin,Mac,Herndon,N/A,Bradley,N
1963,5,6,StL,Tony,Yates,N/A,Cincinnati,N
1963,5,7,Syr,Tony,Cerkvenik,N/A,Arizona State,N
1963,5,8,LAL,Larry,Jones,JonesLa01,Toledo,N
1963,5,9,Bos,WD,Stroud,N/A,Mississippi State,N
1963,6,1,NYK,Jim,Kerwin,N/A,Tulane,N
1963,6,2,bal,Ken,Siebel,N/A,Wisconsin,N
1963,6,3,SFW,Gene,Shields,N/A,Santa Clara,N
1963,6,4,Det,Reggie,Harding,HardiRe01,None,N
1963,6,5,Cin,Jim,McCormack,N/A,West Virginia,N
1963,6,6,StL,Al,Santio,N/A,Maryland State,N
1963,6,7,Syr,Vince,Brewer,N/A,Iowa State,N
1963,6,8,LAL,Warren,Salade,N/A,Westminster,N
1963,6,9,Bos,Vinnie,Ernst,ErnstVi01,Providence,N
1963,7,1,NYK,Bob,Woolard,WoolaBo01,Wake Forest,N
1963,7,2,bal,Larry,Brown,BrownLa01,North Carolina,N
1963,7,3,SFW,Don,Clemetson,N/A,Stanford,N
1963,7,4,Det,Ira,Harge,HargeIr01,New Mexico,N
1963,7,5,Cin,Hunter,Beckman,N/A,Memphis State,N
1963,7,6,StL,Ken,Rohloff,RohloKe01,North Carolina State,N
1963,7,7,Syr,Bill,Brown,N/A,Howard Payne,N
1963,7,8,LAL,Gordie,Martin,N/A,USC,N
1963,7,9,Bos,Herb,Magee,N/A,Philadelphia Textile,N
1963,8,1,NYK,Fred,Crawford,CrawfFr01,St. Bonaventure,N
1963,8,2,bal,Dick,Riesback,N/A,Iowa State,N
1963,8,3,SFW,Harry,Dinnell,DinneHa01,Pepperdine,N
1963,8,4,Det,Gary,Silc,N/A,Northern Michigan,N
1963,8,5,StL,Harold,Strothers,N/A,Texas A&M,N
1963,9,1,NYK,Ray,Cronk,N/A,Lakeland,N
1963,9,2,bal,Ron,Jackson,N/A,Wisconsin,N
1963,9,3,SFW,Chuck,White,N/A,Idaho,N
1963,9,4,Det,Ernie,Durston,N/A,Seattle,N
1963,9,5,StL,Frank,Davis,N/A,Oklahoma Christian,N
1963,10,1,NYK,Gerald,Glur,N/A,Furman,N
1963,10,2,bal,MC,Thompson,N/A,DePaul,N
1963,10,3,StL,Carl,Ritter,N/A,SE Missouri State,N
1963,11,1,NYK,Orb,Bowling,BowliOr01,Tennessee,N
1963,11,2,StL,Marv,Straw,N/A,Iowa State,N
1963,12,1,NYK,Bob,Walter,N/A,Baldwin Wallace,N
1963,12,2,StL,Hugh,Evans,N/A,North Carolina A&T,N
1963,13,1,NYK,Jerry,Szachara,N/A,Cornell,N
1963,13,2,StL,Gary,McFarland,N/A,Central Missouri State,N
1963,14,1,NYK,Bill,Raftery,N/A,La Salle,N
1963,15,1,NYK,Ron,Pickett,N/A,Eastern Kentucky,N
1964,1,1,NYK,Jim,Barnes,BarneJi01,Texas Western,N
1964,1,2,Det,Joe,Caldwell,CaldwJo01,Arizona State,N
1964,1,3,bal,Gary,Bradds,BraddGa01,Ohio State,N
1964,1,4,PHI,Lucious,Jackson,JacksLu01,Pan American,N
1964,1,5,LAL,Walt,Hazzard,HazzaWa01,UCLA,N
1964,1,6,StL,Jeff,Mullins,MulliJe01,Duke,N
1964,1,7,SFW,Barry,Kramer,KrameBa01,New York University,N
1964,1,8,Cin,George,Wilson,WilsoGe01,Cincinnati,N
1964,1,9,Bos,Mel,Counts,CountMe01,Oregon State,N
1964,2,1,NYK,Willis,Reed,ReedWi01 ,Grambling,N
1964,2,2,Det,Les,Hunter,HunteLe01,Loyola (IL),N
1964,2,3,StL,Paul,Silas,SilasPa01,Creighton,N
1964,2,4,PHI,Ira,Harge,HargeIr01,New Mexico,N
1964,2,5,LAL,Cotton,Nash,NashCh01 ,Kentucky,N
1964,2,6,NYK,Howard,Komives,KomivHo01,Bowling Green,N
1964,2,7,SFW,Bud,Koper,KoperBu01,Oklahoma City,N
1964,2,8,Cin,Bill,Chmielewski,N/A,Dayton,N
1964,2,9,Bos,Ron,Bonham,N/A,Cincinnati,N
1964,3,1,NYK,Brian,Generalovich,N/A,Pittsburgh,N
1964,3,2,Det,Wally,Jones,JonesWa01,Villanova,N
1964,3,3,bal,Jerry,Sloan,SloanJe01,Evansville,N
1964,3,4,PHI,Larry,Jones,JonesLa01,Toledo,N
1964,3,5,LAL,Tom,Dose,N/A,Stanford,N
1964,3,6,StL,Art,Becker,BeckeAr01,Arizona State,N
1964,3,7,SFW,McCoy,McLemore,McLemMc01,Drake,N
1964,3,8,Cin,Steve,Courtin,CourtSt01,St. Joseph's (PA),N
1964,3,9,Bos,John,Thompson,ThompJo01,Providence,N
1964,4,1,NYK,Fred,Crawford,CrawfFr01,St. Bonaventure,N
1964,4,2,Det,Jim,Davis,DavisJi01,Colorado,N
1964,4,3,bal,Pete,Spoden,N/A,State College of Iowa,N
1964,4,4,PHI,Frank,Corace,N/A,La Salle,N
1964,4,5,LAL,Henry,Finkel,FinkeHe01,Dayton,N
1964,4,6,StL,Willie,Murrell,MurreWi01,Kansas State,N
1964,4,7,SFW,Gene,Elmore,N/A,Southern Methodist,N
1964,4,8,Cin,Happy,Hairston,HairsHa01,New York University,N
1964,4,9,Bos,Joe,Strawder,strawjo01,Bradley,N
1964,5,1,NYK,Tony,Gennari,N/A,Canisius,N
1964,5,2,Det,Ray,Wolford,N/A,Toledo,N
1964,5,3,bal,Bennie,Lennox,N/A,Texas A&M,N
1964,5,4,PHI,Lou,Skurcenski,N/A,Westminster,N
1964,5,5,LAL,John,Savage,N/A,North Texas State,N
1964,5,6,StL,John,Tresvant,TresvJo01,Seattle,N
1964,5,7,SFW,Roger,Suttner,N/A,Kansas State,N
1964,5,8,Cin,George,Kirk,N/A,Memphis State,N
1964,5,9,Bos,Nick,Werkman,N/A,Seton Hall,N
1964,6,1,NYK,Tom,Lavelle,N/A,Western Carolina,N
1964,6,2,Det,Larry,Phillips,N/A,Rice,N
1964,6,3,bal,Bobby,Edmonds,EdmonBo01,Tennessee State,N
1964,6,4,PHI,Ricky,Kaminsky,N/A,Yale,N
1964,6,5,LAL,Troy,Collier,N/A,Utah State,N
1964,6,6,StL,Ernest,Brock,N/A,Virginia State,N
1964,6,7,SFW,Ray,Carey,N/A,Missouri,N
1964,6,8,Cin,Al,Thresher,N/A,Wittenberg,N
1964,6,9,Bos,Levern,Tart,TartLe01 ,Bradley,N
1964,7,1,NYK,Emmette,Bryant,BryanEm01,DePaul,N
1964,7,2,Det,Jerry,Jackson,N/A,Ohio,N
1964,7,3,bal,Ron,Miller,N/A,Loyola (IL),N
1964,7,4,PHI,Gordon,Hatton,N/A,Dayton,N
1964,7,5,LAL,Steve,Anstett,N/A,Portland,N
1964,7,6,StL,Maurice,McHartley,McHarMa01,North Carolina A&T,N
1964,7,7,SFW,Dave,Lee,LeeDa01  ,San Francisco,N
1964,7,8,Cin,Vic,Rouse,N/A,Loyola (IL),N
1964,7,9,Bos,Rich,Falk,N/A,Northwestern,N
1964,8,1,NYK,Jim,Boutin,N/A,Lewis & Clark,N
1964,8,2,Det,Ralph,Telken,N/A,Rockhurst,N
1964,8,3,bal,Danny,Schultz,N/A,Tennessee,N
1964,8,4,PHI,Bob,Pelkington,N/A,Xavier (OH),N
1964,8,5,LAL,Jay,Buckley,N/A,Duke,N
1964,8,6,StL,Kendall,Rhine,RhineKe01,Rice,N
1964,8,7,SFW,Bob,Garibaldi,N/A,Santa Clara,N
1964,8,8,Cin,Joe,Gieger,N/A,Xavier (OH),N
1964,8,9,Bos,Jeff,Blue,N/A,Butler,N
1964,9,1,NYK,Jack,Brens,N/A,Wisconsin,N
1964,9,2,bal,Tom,Black,N/A,South Dakota State,N
1964,9,3,PHI,Jim,Brennan,N/A,Clemson,N
1964,9,4,StL,Darel,Carrier,N/A,Western Kentucky,N
1964,9,5,SFW,Camden,Wail,N/A,California,N
1964,9,6,Cin,Scotty,Pierce,N/A,West Texas State,N
1964,9,7,Bos,Charles,Kelley,N/A,West Virginia Tech,N
1964,10,1,NYK,Jim,Christie,N/A,Georgetown,N
1964,10,2,bal,Bill,Kusleika,N/A,Tulsa,N
1964,10,3,PHI,Wally,Briggs,N/A,North Carolina A&M,N
1964,10,4,StL,Frank,Stephens,N/A,Virginia State,N
1964,10,5,SFW,Jeff,Cartwright,N/A,Chapman,N
1964,10,6,Cin,Bob,Neumann,N/A,Memphis State,N
1964,10,7,Bos,Duane,Corribeau,N/A,Clark,N
1964,11,1,NYK,Dennis,Lynch,N/A,Yale,N
1964,11,2,bal,Fred,Glover,N/A,Winston-Salem,N
1964,11,3,PHI,Thomas,Lowry,N/A,West Virginia,N
1964,11,4,StL,Gerald,Govan,GovanGe01,St. Mary of the Plains,N
1964,11,5,Cin,Jim,Reynolds,N/A,Abilene Christian,N
1964,12,1,bal,Frank,Kamiaski,N/A,Randolph-Macon,N
1964,12,2,PHI,Julius,Myers,N/A,Morris Brown,N
1964,12,3,StL,Warren,Sutton,N/A,George Williams,N
1964,12,4,Cin,Fred,Jones,N/A,Youngstown,N
1964,13,1,bal,Doug,Moon,N/A,Utah,N
1964,13,2,StL,Cecil,Tuttle,N/A,Georgetown (KY),N
1964,14,1,bal,Pete,Gent,N/A,Michigan State,N
1964,14,2,StL,Bill,Blair,N/A,Virginia Military,N
1964,15,1,bal,Sandy,Williams,N/A,St. Francis (PA),N
1964,15,2,StL,Al,Cech,CechAl01 ,Detroit,N
1965,1,1,SFW,Fred,Hetzel,HetzeFr01,Davidson,N
1965,1,2,NYK,Bill,Bradley,BradlBi01,Princeton,N
1965,1,3,Det,Bill,Buntin,BuntiBi02,Michigan,N
1965,1,4,SFW,Rick,Barry,BarryRi01,Miami (FL),N
1965,1,5,NYK,Dave,Stallworth,StallDa01,Wichita State,N
1965,1,6,bal,Jerry,Sloan,SloanJe01,Evansville,N
1965,1,7,PHI,Bill,Cunningham,CunniBi01,North Carolina,N
1965,1,8,StL,Jim,Washington,WashiJi01,Villanova,N
1965,1,9,Cin,Nate,Bowman,BowmaNa01,Wichita State,N
1965,1,10,LAL,Gail,Goodrich,GoodrGa01,UCLA,N
1965,1,11,Bos,Ollie,Johnson,N/A,San Francisco,N
1965,2,1,SFW,Wilbert,Frazier,FraziWi01,Grambling,N
1965,2,2,NYK,Dick,Van Arsdale,VanArDi01,Indiana,N
1965,2,3,Det,Tom,Van Arsdale,VanArTo01,Indiana,N
1965,2,4,bal,Tal,Brody,N/A,Illinois,N
1965,2,5,PHI,Jesse,Branson,BransJe01,Elon,N
1965,2,6,NYK,Hal,Blevins,N/A,Arkansas A&M,N
1965,2,7,Cin,Flynn,Robinson,RobinFl01,Wyoming,N
1965,2,8,LAL,John,Fairchild,FaircJo01,Brigham Young,N
1965,2,9,Bos,Ronnie,Watts,WattsRo01,Wake Forest,N
1965,3,1,SFW,Keith,Erickson,ErickKe01,UCLA,N
1965,3,2,NYK,Barry,Clemens,N/A,Ohio Wesleyan,N
1965,3,3,Det,Ron,Reed,ReedRo01 ,Notre Dame,N
1965,3,4,bal,Joe,Newton,N/A,Auburn,N
1965,3,5,PHI,Bob,Weiss,WeissBo01,Penn State,N
1965,3,6,StL,Ken,McIntyre,N/A,St. John's,N
1965,3,7,Cin,Jon,McGlocklin,McGloJo01,Indiana,N
1965,3,8,LAL,Jim,Caldwell,CaldwJi01,Georgia Tech,N
1965,3,9,Bos,Toby,Kimball,KimbaTo01,Connecticut,N
1965,4,1,SFW,Warren,Rustand,N/A,Arizona,N
1965,4,2,NYK,Larry,Lembo,N/A,Manhattan,N
1965,4,3,Det,Jim,King,N/A,Oklahoma State,N
1965,4,4,bal,Skip,Thoren,ThoreSk01,Illinois,N
1965,4,5,PHI,Henry,Finkel,FinkeHe01,Dayton,N
1965,4,6,StL,Lynn,Nance,N/A,Washington,N
1965,4,7,Cin,Bob,Love,LoveBo01 ,Southern,N
1965,4,8,LAL,Brooks,Henderson,N/A,Florida,N
1965,4,9,Bos,Richie,Tarrant,N/A,St. Michael's (VT),N
1965,5,1,SFW,Eddie,Jackson,N/A,Oklahoma City,N
1965,5,2,NYK,Steve,Nisenson,N/A,Hofstra,N
1965,5,3,Det,Ted,Manning,N/A,North Carolina College,N
1965,5,4,bal,Charles,Dinkens,N/A,Miami (OH),N
1965,5,5,PHI,Richie,Moore,N/A,Villanova,N
1965,5,6,StL,Theodore,Werner,N/A,Washington State,N
1965,5,7,Cin,Warren,Isaac,N/A,Iona,N
1965,5,8,LAL,AW,Davis,N/A,Tennessee,N
1965,5,9,Bos,Don,Davidson,N/A,Davidson,N
1965,6,1,SFW,Jim,Jarvis,JarviJi01,Oregon State,N
1965,6,2,NYK,Warren,Davis,DavisWa02,North Carolina A&T,N
1965,6,3,Det,Barry,Smith,N/A,High Point,N
1965,6,4,bal,Lavonne,LeFlore,N/A,Jackson State,N
1965,6,5,PHI,Mitch,Edwards,N/A,Pan American,N
1965,6,6,StL,John,Rambo,N/A,Long Beach College,N
1965,6,7,Cin,Leon,Clements,N/A,Ouachita Baptist,N
1965,6,8,LAL,Theo,Cruz,N/A,Seattle,N
1965,6,9,Bos,Haskell,Tison,N/A,Duke,N
1965,7,1,SFW,Dan,Wolters,N/A,California,N
1965,7,2,NYK,Dale,Neel,N/A,High Point,N
1965,7,3,bal,Willie,Somerset,N/A,Duquesne,N
1965,7,4,PHI,John,Young,N/A,Midwestern (TX),N
1965,7,5,StL,Terry,Kunze,KunzeTe01,Minnesota,N
1965,7,6,Cin,Jeff,Gehring,N/A,Miami (OH),N
1965,7,7,LAL,Dwayne,Cruze,N/A,Idaho State,N
1965,7,8,Bos,George,Deehan,N/A,Lenoir Rhyne,N
1965,8,1,SFW,Willie,Cotton,N/A,Central State,N
1965,8,2,NYK,Frank,Granat,N/A,Alliance,N
1965,8,3,bal,Jim,Murphy,N/A,DePaul,N
1965,8,4,PHI,Bob,Barnek,N/A,St. Bonaventure,N
1965,8,5,StL,Cincy,Powell,PowelCi01,Portland,N
1965,8,6,Cin,Jim,Fox,N/A,South Carolina,N
1965,8,7,LAL,George,Unseld,N/A,Kansas,N
1965,9,1,NYK,Jay,Neary,N/A,North CarolinaWilmington,N
1965,9,2,bal,John,Wendelkin,N/A,Holy Cross,N
1965,9,3,PHI,Gene,West,N/A,Drake,N
1965,9,4,StL,Leroy,Walker,N/A,Utah State,N
1965,9,5,Cin,Ron,Krick,N/A,Cincinnati,N
1965,9,6,LAL,Marlbert,Pradd,PraddMa01,Dillard,N
1965,10,1,NYK,Wayne,Molis,MolisWa01,Lewis,N
1965,10,2,bal,Bogie,Redmon,N/A,Illinois,N
1965,10,3,PHI,Dean,Church,N/A,SW Louisiana,N
1965,10,4,StL,Spencer,Carlson,N/A,Baylor,N
1965,10,5,Cin,Richie,Dec,N/A,Seton Hall,N
1965,10,6,LAL,Don,Rae,N/A,Montana State,N
1965,11,1,NYK,Bill,Meyer,MeyerBi01,Hiram,N
1965,11,2,bal,Thales,McReynolds,McReyTh01,Miles,N
1965,11,3,PHI,Curt,Fromal,N/A,La Salle,N
1965,11,4,StL,Weldon,Kytle,N/A,Fenn,N
1965,11,5,Cin,Dick,Maile,N/A,Louisiana State,N
1965,11,6,LAL,Bob,Andrews,N/A,Alabama,N
1965,12,1,NYK,Steve,Trupin,N/A,Yale,N
1965,12,2,bal,Walt,Sahm,N/A,Notre Dame,N
1965,12,3,PHI,Dan,Anderson,AnderDa01,Augsburg,N
1965,12,4,StL,Elton,McGriff,McGriEl01,Creighton,N
1965,12,5,Cin,Robert,McCollough,N/A,Benedict,N
1965,13,1,NYK,Dennis,McGovern,N/A,Rhode Island,N
1965,13,2,bal,Joe,Ramsey,N/A,Southern Illinois,N
1965,13,3,PHI,Rich,Parks,N/A,Tulsa,N
1965,13,4,StL,Mel,Northway,N/A,Minnesota,N
1965,13,5,Cin,Oliver,Jones,N/A,Albany State (GA),N
1965,14,1,bal,Jerry,Rook,RookJe01 ,Arkansas State,N
1965,14,2,PHI,Jack,Morgenthal,N/A,Houston,N
1965,14,3,StL,Terry,Page,N/A,Detroit,N
1965,14,4,Cin,Larry,Franks,N/A,Texas,N
1965,15,1,bal,Dave,Hicks,N/A,None,N
1965,15,2,PHI,James,Pitts,N/A,Georgia,N
1965,15,3,StL,George,Pomey,N/A,Michigan,N
1965,15,4,Cin,Ronald,Scharf,N/A,Georgia Tech,N
1965,16,1,bal,Bunk,Adams,N/A,Ohio,N
1965,16,2,PHI,Larry,Rafferty,N/A,Fairchild,N
1965,16,3,StL,Bob,Tolan,N/A,Eastern Kentucky,N
1965,16,4,Cin,Willie,Porter,PorteWi01,Tennessee State,N
1965,17,1,bal,Roger,Taylor,N/A,Illinois,N
1966,1,1,NYK,Cazzie,Russell,RusseCa01,Michigan,N
1966,1,2,Det,Dave,Bing,BingDa01 ,Syracuse,N
1966,1,3,SFW,Clyde,Lee,LeeCl01  ,Vanderbilt,N
1966,1,4,StL,Lou,Hudson,HudsoLo01,Minnesota,N
1966,1,5,bal,Jack,Marin,MarinJa01,Duke,N
1966,1,6,Cin,Walt,Wesley,WesleWa01,Kansas,N
1966,1,7,LAL,Jerry,Chambers,ChambJe01,Utah,N
1966,1,8,Bos,Jim,Barnett,BarneJi02,Oregon,N
1966,1,9,PHI,Matt,Guokas,GuokaMa01,St. Joseph's (PA),N
1966,1,10,Chi,Dave,Schellhase,SchelDa01,Purdue,N
1966,2,1,NYK,Henry,Akin,AkinHe01 ,Morehead State,N
1966,2,2,Det,Dorie,Murrey,MurreDo01,Detroit,N
1966,2,3,SFW,Joe,Ellis,EllisJo01,San Francisco,N
1966,2,4,StL,Dick,Snyder,SnydeDi01,Davidson,N
1966,2,5,bal,Neil,Johnson,JohnsNe01,Creighton,N
1966,2,6,Cin,Jerry,Wells,N/A,Oklahoma City,N
1966,2,7,LAL,Henry,Finkel,FinkeHe01,Dayton,N
1966,2,8,Bos,Leon,Clark,N/A,Wyoming,N
1966,2,9,PHI,Bill,Melchionni,MelchBi01,Villanova,N
1966,2,10,Chi,Erwin,Mueller,MuellEr01,San Francisco,N
1966,3,1,NYK,Stewart,Johnson,JohnsSt03,Murray State,N
1966,3,2,Det,Oliver,Darden,DardeOl01,Michigan,N
1966,3,3,SFW,Steve,Chubin,ChubiSt01,Rhode Island,N
1966,3,4,StL,Tommy,Kron,KronTo01 ,Kentucky,N
1966,3,5,bal,Dave,Wagnon,N/A,Idaho State,N
1966,3,6,Cin,James,Ware,WareJi01 ,Oklahoma City,N
1966,3,7,LAL,John,Block,BlockJo01,USC,N
1966,3,8,Bos,Gary,Turner,TurneGa01,Texas Christian,N
1966,3,9,PHI,Don,Freeman,FreemDo01,Illinois,N
1966,3,10,Chi,Ed,Bodkin,N/A,Eastern Kentucky,N
1966,4,1,NYK,Lee,DeFore,N/A,Auburn,N
1966,4,2,Det,Jeff,Congdon,CongdJe01,Brigham Young,N
1966,4,3,SFW,Steve,Vacendak,VacenSt01,Duke,N
1966,4,4,StL,Bob,McIntyre,McIntBo01,St. John's,N
1966,4,5,bal,George,Peeples,PeeplGe01,Iowa,N
1966,4,6,Cin,Charles,Schmaus,N/A,Virginia Military,N
1966,4,7,LAL,Archie,Clark,ClarkAr01,Minnesota,N
1966,4,8,Bos,John,Austin,AustiJo01,Boston College,N
1966,4,9,PHI,Ken,Wilburn,WilbuKe01,Central State (OH),N
1966,4,10,Chi,Jim,Williams,N/A,Temple,N
1966,5,1,NYK,Ron,Jackson,N/A,Clark,N
1966,5,2,Det,William,Pickens,N/A,Georgia Southern,N
1966,5,3,SFW,Tom,Kerwin,KerwiTo01,Centenary,N
1966,5,4,StL,Dick,Nemelka,NemelDi01,Brigham Young,N
1966,5,5,bal,John,Beasley,BeaslJo01,Texas A&M,N
1966,5,6,bal,John,Jones,JonesJo01,Louisiana State,N
1966,5,7,Cin,Rick,Parks,ParksRi01,St. Louis,N
1966,5,8,LAL,Stan,Washington,WashiSt01,Michigan State,N
1966,5,9,PHI,Tom,Duff,N/A,St. Joseph's (PA),N
1966,5,10,Chi,Larry,Humes,N/A,Evansville,N
1966,6,1,NYK,George,Fisher,N/A,Utah,N
1966,6,2,Det,Carroll,Hooser,HooseCa01,Southern Methodist,N
1966,6,3,SFW,Jim,Pitts,N/A,Northwestern,N
1966,6,4,StL,Lonnie,Wright,WrighLo01,Colorado State,N
1966,6,5,bal,Jeff,Newman,N/A,Penn,N
1966,6,6,Cin,Steve,Cunningham,N/A,Western Kentucky,N
1966,6,7,LAL,Keith,Thomas,N/A,Vanderbilt,N
1966,6,8,Bos,Charlie,Hunter,N/A,Oklahoma City,N
1966,6,9,PHI,Red,Robbins,Robbiau01,Tennessee,N
1966,7,1,NYK,Mike,Dabich,DabicMi01,New Mexico State,N
1966,7,2,Det,Ted,Manning,N/A,North Carolina College,N
1966,7,3,SFW,Lon,Hughey,N/A,Fresno State,N
1966,7,4,StL,Jay,Neary,N/A,North CarolinaWilmington,N
1966,7,5,bal,Dave,Mills,N/A,DePaul,N
1966,7,6,Cin,Gary,Schull,N/A,Florida State,N
1966,7,7,LAL,Tab,Jackson,JacksTa01,Idaho College,N
1966,7,8,Bos,Jerry,Ward,N/A,Maryland,N
1966,7,9,Chi,John,Comeaux,ComeaJo01,Grambling,N
1966,8,1,NYK,Mike,Silliman,SilliMi01,Army,N
1966,8,2,Det,George,McNeil,N/A,Southern Illinois,N
1966,8,3,SFW,Ken,Washington,N/A,UCLA,N
1966,8,4,StL,Brian,Williams,N/A,Xavier (OH),N
1966,8,5,bal,Roland,West,WestRo01 ,Cincinnati,N
1966,8,6,Cin,Ron,Krick,N/A,Cincinnati,N
1966,8,7,LAL,John,Wetzel,WetzeJo01,Virginia Tech,N
1966,8,8,Bos,Russ,Gumina,N/A,San Francisco,N
1966,8,9,Chi,Stan,Curtis,N/A,Northern Michigan,N
1966,9,1,NYK,Bill,Turner,TurneBi01,Akron,N
1966,9,2,StL,Al,Grant,N/A,Long Island,N
1966,9,3,bal,Chuck,Gardner,GardnCh01,Colorado,N
1966,9,4,Cin,Billy,Smith,N/A,Loyola (IL),N
1966,9,5,LAL,Julian,Hammond,HammoJu01,Tulsa,N
1966,9,6,PHI,Pat,Caldwell,N/A,Rockhurst,N
1966,9,7,Chi,Gene,Summers,N/A,Northern Michigan,N
1966,10,1,NYK,Rich,Moore,N/A,Hiram Scott,N
1966,10,2,StL,Don,Yates,N/A,Minnesota,N
1966,10,3,bal,Guy,Manning,ManniGu01,Prairie View,N
1966,10,4,Cin,Freddie,Lewis,LewisFr01,Arizona State,N
1966,10,5,LAL,Mike,Rooney,N/A,Oklahoma,N
1966,10,6,PHI,Bob,Bedell,BedelBo01,Stanford,N
1966,10,7,Chi,Don,Swanson,N/A,DePaul,N
1966,11,1,NYK,Rich,Dyer,N/A,New York University,N
1966,11,2,StL,Curt,Gammell,N/A,Pacific Lutheran,N
1966,11,3,bal,Stan,McKenzie,McKenSt01,New York University,N
1966,11,4,Cin,RB,Lynam,LynamRB01,Oklahoma Baptist,N
1966,11,5,LAL,George,Grams,N/A,Purdue,N
1966,11,6,Chi,Carver,Clinton,N/A,Penn State,N
1966,12,1,NYK,Dave,Deutsch,DeutsDa01,Rochester,N
1966,12,2,StL,Lonnie,Lynn,LynnLo01 ,Wilberforce,N
1966,12,3,bal,Grant,Simmons,SimmoGr01,Nebraska,N
1966,13,1,NYK,Bob,Bennett,N/A,North Carolina,N
1966,13,2,StL,Nick,Aloi,N/A,Bowling Green,N
1966,13,3,bal,Al,Lopes,N/A,Kansas,N
1966,14,1,StL,Ollie,Carter,N/A,San Francisco,N
1966,14,2,bal,Jim,Harter,N/A,Pan America,N
1966,15,1,StL,Paul,Long,LongPa01 ,Wake Forest,N
1966,15,2,bal,Howard,Bayne,BayneHo01,Tennessee,N
1966,16,1,StL,Eddie,Jackson,N/A,Bradley,N
1966,16,2,bal,Ken,Barnes,N/A,Wisconsin,N
1966,17,1,bal,Chris,Pervall,N/A,Iowa,N
1966,18,1,bal,Jerry,Trice,N/A,Weber State,N
1966,19,1,bal,Gene,Visscher,N/A,Weber State,N
1967,0,0,ana,Darrell,Hardy,HardyDa01,Baylor,A
1967,0,0,ana,Bob,Krulish,N/A,Pacific,A
1967,0,0,ana,Bob,Lewis,LewisBo01,North Carolina,A
1967,0,0,ana,Mike,Lynn,LynnMi01 ,UCLA,A
1967,0,0,ana,Tom,Workman,WorkmTo01,Seattle,A
1967,0,0,ana,Jim,Connolly,N/A,Virginia,A
1967,0,0,ana,Denny,Holman,HolmaDe01,Southern Methodist,A
1967,0,0,ana,Edgar,Lacy,LacyEd01 ,UCLA,A
1967,0,0,ana,Les,Powell,N/A,Utah State,A
1967,0,0,ana,Malcolm,Strong,N/A,Seattle,A
1967,0,0,ana,Gary,Williams,N/A,Oklahoma State,A
1967,0,0,ana,Mike,Wittman,N/A,Miami (FL),A
1967,0,0,den,Walt,Frazier,FraziWa01,Southern Illinois,A
1967,0,0,den,Neville,Shedd,N/A,Texas Western,A
1967,0,0,den,Bob,Rule,RuleBo01 ,Colorado State University,A
